"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-04","0.0","0.0","3.8","6.1","0.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-05","2.0","0.0","5.2","15.0","3.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-06","11.7","0.0","10.6","14.4","2.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-07","0.0","0.0","3.9","8.3","0.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-08","0.0","0.0","2.6","3.9","-0.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-09","16.8","147.0","1.5","2.8","-0.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-10","0.8","8.0","0.7","3.3","-0.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-11","0.0","0.0","1.2","3.9","0.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-12","1.0","0.0","3.8","7.8","0.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-13","0.0","0.0","-2.0","2.2","-5.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-14","0.0","0.0","-4.2","-1.0","-7.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-15","0.0","0.0","-5.7","-2.7","-8.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-16","0.0","0.0","-2.7","1.1","-5.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-17","0.0","0.0","-3.7","-0.5","-6.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-18","0.0","0.0","-2.7","3.3","-5.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-19","0.0","0.0","4.5","10.6","1.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-20","0.0","0.0","6.3","8.3","-0.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-21","0.0","0.0","-0.7","0.6","-3.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-22","2.5","3.0","-2.8","3.3","-4.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-23","14.7","0.0","-1.1","6.1","-3.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-24","0.0","0.0","2.1","3.9","0.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-25","11.2","74.0","0.7","3.3","-4.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-26","0.0","0.0","-3.6","-2.7","-7.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-27","0.0","0.0","-8.0","-6.6","-11.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-28","0.0","0.0","-12.1","-11.0","-14.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-29","0.0","0.0","-14.2","-9.9","-16.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-30","0.3","3.0","-11.7","-7.7","-14.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2017-12-31","0.0","0.0","-11.3","-10.5","-15.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-01","0.0","0.0","-14.7","-10.5","-17.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-02","0.0","0.0","-12.3","-7.1","-15.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-03","0.0","0.0","-6.2","-1.6","-8.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-04","34.3","340.0","-3.6","-1.0","-5.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-05","0.0","0.0","-7.8","-4.3","-14.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-06","0.0","0.0","-13.1","-11.0","-17.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-07","0.0","0.0","-15.1","-8.2","-18.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-08","0.0","0.0","-4.3","1.7","-8.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-09","0.0","0.0","1.8","6.1","-0.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-10","0.0","0.0","-0.4","2.2","-3.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-11","0.0","0.0","4.1","10.6","0.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-12","15.7","0.0","9.8","15.6","3.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-13","31.5","0.0","10.2","16.1","-7.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-14","0.0","0.0","-7.1","-4.9","-9.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-15","0.0","8.0","-8.9","-6.0","-11.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-16","0.0","0.0","-4.2","0.6","-6.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-17","5.3","43.0","0.2","1.1","-0.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-18","0.0","0.0","-2.1","0.0","-6.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-19","0.0","0.0","-2.4","1.1","-4.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-20","0.0","0.0","2.9","8.3","-1.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-21","0.0","0.0","5.8","9.4","1.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-22","1.5","0.0","2.4","3.9","1.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-23","32.0","0.0","3.5","12.8","0.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-24","0.0","0.0","3.6","5.6","-4.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-25","0.0","0.0","-3.6","-1.0","-6.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-26","0.0","0.0","-4.0","1.1","-7.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-27","0.0","0.0","2.5","11.7","-3.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-28","0.8","0.0","9.4","11.1","6.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-29","0.0","3.0","3.6","6.1","-2.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-30","3.8","58.0","-2.9","-0.5","-6.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-01-31","0.0","0.0","-4.3","-1.0","-7.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-01","1.0","0.0","1.5","7.8","-1.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-02","6.4","3.0","0.2","3.3","-11.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-03","0.0","0.0","-8.3","-2.1","-12.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-04","7.4","0.0","0.2","6.1","-3.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-05","9.1","0.0","4.3","6.1","-4.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-06","0.0","0.0","-2.8","1.1","-5.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-07","16.5","53.0","-1.2","6.1","-4.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-08","0.0","0.0","-1.2","1.1","-5.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-09","0.0","0.0","-2.9","0.0","-5.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-10","4.1","0.0","3.8","11.1","-1.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-11","17.5","0.0","6.2","9.4","3.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-12","0.0","0.0","5.0","8.9","0.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-13","0.0","0.0","-1.3","0.6","-3.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-14","0.0","0.0","1.7","8.3","-2.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-15","0.0","0.0","5.6","9.4","1.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-16","0.5","0.0","9.3","12.2","1.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-17","4.3","48.0","0.6","1.7","-2.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-18","8.9","94.0","2.0","6.7","0.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-19","1.5","0.0","3.3","10.0","-3.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-20","0.3","0.0","12.9","21.1","5.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-21","0.0","0.0","13.2","22.2","5.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-22","2.0","13.0","7.9","12.8","0.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-23","3.0","0.0","1.7","4.4","-0.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-24","0.0","0.0","7.2","12.8","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-25","13.0","0.0","4.3","5.0","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-26","0.0","0.0","6.1","10.6","3.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-27","0.0","0.0","6.5","11.7","2.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-02-28","0.3","0.0","8.5","15.6","3.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-01","0.0","0.0","8.6","15.6","4.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-02","58.4","0.0","4.5","6.1","1.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-03","0.0","0.0","4.2","6.1","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-04","0.0","0.0","4.0","5.0","2.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-05","1.3","15.0","2.7","6.7","0.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-06","0.0","0.0","1.6","2.8","0.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-07","14.0","64.0","2.4","3.9","0.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-08","18.0","99.0","0.9","3.3","-0.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-09","0.0","0.0","0.9","2.8","-1.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-10","0.0","0.0","2.1","4.4","0.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-11","0.0","0.0","2.7","6.7","-0.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-12","0.0","0.0","2.7","5.6","-1.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-13","29.2","368.0","0.7","3.3","-2.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-14","0.8","8.0","0.7","5.0","-1.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-15","0.3","3.0","2.4","6.1","0.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-16","0.0","0.0","1.4","3.3","-2.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-17","0.0","0.0","-0.5","5.6","-7.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-18","0.0","0.0","-4.9","0.6","-8.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-19","0.0","0.0","-2.4","3.3","-6.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-20","0.0","0.0","-0.4","3.9","-4.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-21","0.0","0.0","1.1","3.9","0.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-22","2.3","33.0","2.2","5.6","0.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-23","0.0","0.0","3.2","5.6","1.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-24","0.3","0.0","4.3","7.8","1.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-25","1.8","3.0","2.1","3.9","0.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-26","0.0","0.0","1.4","4.4","-1.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-27","0.0","0.0","1.9","5.6","-2.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-28","0.3","0.0","5.2","12.2","2.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-29","0.3","0.0","6.1","10.0","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-30","2.0","0.0","10.9","17.8","6.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-03-31","0.0","0.0","8.2","13.9","3.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-01","0.0","0.0","8.8","15.0","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-02","2.8","18.0","2.8","4.4","-0.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-03","11.9","0.0","3.3","8.9","0.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-04","5.1","0.0","6.9","14.4","3.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-05","0.0","0.0","3.6","6.1","-1.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-06","5.3","15.0","1.3","6.1","-1.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-07","0.3","0.0","5.0","8.3","1.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-08","0.0","0.0","2.6","5.6","0.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-09","0.0","0.0","2.6","7.8","-1.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-10","0.0","0.0","3.5","5.0","1.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-11","0.0","0.0","3.0","7.2","-1.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-12","1.5","0.0","6.2","12.8","2.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-13","0.0","0.0","12.7","20.6","6.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-14","0.0","0.0","8.2","11.1","3.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-15","1.0","0.0","2.3","3.9","0.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-16","39.9","0.0","4.2","11.7","2.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-17","0.0","0.0","8.3","10.0","4.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-18","0.0","0.0","6.4","11.7","2.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-19","5.8","0.0","5.6","6.7","2.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-20","0.0","0.0","6.4","11.7","2.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-21","0.0","0.0","8.5","15.0","3.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-22","0.0","0.0","10.3","16.7","5.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-23","0.0","0.0","10.2","14.4","6.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-24","0.0","0.0","12.1","20.6","5.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-25","18.3","0.0","10.2","13.3","8.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-26","5.3","0.0","14.1","20.0","10.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-27","13.7","0.0","11.1","13.9","7.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-28","0.0","0.0","11.8","21.1","7.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-29","1.3","0.0","12.8","15.6","6.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-04-30","5.1","0.0","7.3","8.9","4.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-01","0.0","0.0","10.8","19.4","6.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-02","0.0","0.0","21.9","31.7","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-03","2.3","0.0","23.3","32.2","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-04","0.0","0.0","20.8","27.8","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-05","0.0","0.0","20.5","23.9","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-06","4.8","0.0","16.9","19.4","10.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-07","0.0","0.0","11.9","16.1","8.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-08","0.0","0.0","10.1","15.6","7.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-09","0.0","0.0","12.6","17.2","7.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-10","0.0","0.0","11.3","21.7","9.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-11","0.0","0.0","17.3","21.1","11.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-12","5.3","0.0","10.8","11.7","9.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-13","0.0","0.0","10.1","12.2","8.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-14","0.0","0.0","13.2","20.6","9.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-15","25.4","0.0","18.9","29.4","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-16","0.0","0.0","13.4","16.7","10.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-17","0.0","0.0","14.5","21.7","10.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-18","0.0","0.0","14.2","18.3","8.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-19","5.1","0.0","9.9","12.8","7.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-20","2.0","0.0","18.6","27.2","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-21","0.0","0.0","19.4","26.7","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-22","0.8","0.0","16.5","19.4","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-23","0.5","0.0","17.3","28.9","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-24","0.0","0.0","16.0","20.0","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-25","0.0","0.0","20.9","31.1","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-26","0.0","0.0","25.4","31.7","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-27","0.5","0.0","13.7","16.1","10.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-28","1.5","0.0","11.2","15.0","10.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-29","0.0","0.0","19.6","29.4","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-30","0.0","0.0","18.1","20.6","15.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-05-31","0.0","0.0","19.1","28.3","13.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-01","0.3","0.0","21.3","26.1","17.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-02","0.3","0.0","22.8","27.2","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-03","0.0","0.0","14.6","15.6","10.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-04","15.7","0.0","11.0","11.7","9.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-05","8.6","0.0","11.9","16.1","9.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-06","0.0","0.0","13.6","16.7","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-07","0.0","0.0","15.9","22.2","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-08","0.0","0.0","18.3","27.2","12.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-09","0.0","0.0","22.2","26.7","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-10","0.0","0.0","19.8","22.2","15.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-11","0.0","0.0","16.4","17.8","13.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-12","0.0","0.0","18.5","26.7","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-13","0.0","0.0","19.7","25.0","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-14","0.0","0.0","22.6","26.1","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-15","0.0","0.0","15.2","17.8","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-16","0.0","0.0","21.1","29.4","13.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-17","0.0","0.0","20.7","27.2","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-18","3.3","0.0","23.9","31.7","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-19","0.3","0.0","25.0","28.9","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-20","0.0","0.0","22.8","29.4","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-21","0.0","0.0","22.8","26.7","17.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-22","0.0","0.0","19.0","21.1","15.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-23","0.0","0.0","17.2","18.3","15.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-24","6.6","0.0","18.5","25.0","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-25","8.4","0.0","20.1","23.3","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-26","0.0","0.0","19.3","26.1","15.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-27","2.3","0.0","21.6","26.7","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-28","29.5","0.0","21.4","24.4","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-29","0.0","0.0","25.6","32.2","22.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-06-30","0.0","0.0","27.5","33.3","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-01","0.0","0.0","28.0","33.3","21.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-02","0.0","0.0","22.8","28.9","20.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-03","0.3","0.0","29.1","36.7","22.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-04","0.0","0.0","28.9","30.6","22.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-05","0.0","0.0","28.7","34.4","23.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-06","8.9","0.0","27.2","30.0","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-07","0.0","0.0","20.9","23.9","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-08","0.0","0.0","21.5","27.2","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-09","0.0","0.0","25.0","32.8","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-10","0.0","0.0","27.3","35.6","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-11","4.8","0.0","23.5","23.9","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-12","0.0","0.0","21.1","23.3","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-13","0.0","0.0","21.3","25.6","17.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-14","7.9","0.0","20.4","24.4","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-15","0.3","0.0","22.1","26.1","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-16","0.0","0.0","21.3","25.0","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-17","68.1","0.0","24.9","32.8","20.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-18","1.5","0.0","24.3","28.3","20.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-19","0.0","0.0","22.3","25.0","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-20","0.0","0.0","22.3","26.1","18.9"
